Date,Name,Team
2018-04-04,Ron Baker,Knicks
2018-04-04,Greg Monroe,Suns
2018-04-04,Malcolm Brogdon,Bucks
2018-04-04,Matthew Dellavedova,Bucks
2018-04-04,Kristaps Porzingis,Knicks
2018-04-04,Troy Williams,Rockets
2018-04-04,Kay Felder,Pistons
2018-04-04,P.J. Dozier,Thunder
2018-04-04,Kent Bazemore,Hawks
2018-04-04,Avery Bradley,Clippers
2018-04-04,Ben Moore,Pacers
2018-04-04,Markel Brown,Rockets
2018-04-04,Darrun Hilliard,Spurs
2018-04-04,Jimmy Butler,Timberwolves
2018-04-04,James Webb III,Nets
2018-04-04,Malachi Richardson,Raptors
2018-04-04,Monte Morris,Nuggets
2018-04-04,Devin Robinson,Wizards
2018-04-04,Jason Smith,Wizards
2018-04-04,Malcolm Delaney,Hawks
2018-04-04,Michael Carter-Williams,Hornets
2018-04-04,Kyle Singler,Thunder
2018-04-04,Evan Fournier,Magic
2018-04-04,Davon Reed,Suns
2018-04-04,Wade Baldwin IV,Blazers
2018-04-04,Jarell Eddie,Bulls
2018-04-04,Mason Plumlee,Nuggets
2018-04-04,Cody Zeller,Hornets
2018-04-04,Wes Matthews Jr.,Mavericks
2018-04-04,Alfonzo McKinnie,Raptors
2018-04-04,Daniel Theis,Celtics
2018-04-04,Marcus Smart,Celtics
2018-04-04,Jaylen Morris,Hawks
2018-04-04,Raul Neto,Jazz
2018-04-04,Reggie Hearn,Pistons
2018-04-04,Derrick White,Spurs
2018-04-04,Matt Costello,Spurs
2018-04-04,Kyrie Irving,Celtics
2018-04-04,Tyson Chandler,Suns
2018-04-04,Timothe Luwawu-Cabarrot,76ers
2018-04-04,Kris Dunn,Bulls
2018-04-04,Daniel Hamilton,Thunder
2018-04-04,Zach LaVine,Bulls
2018-04-04,Devin Harris,Nuggets
2018-04-04,Gary Harris,Nuggets
2018-04-04,Devin Booker,Suns
2018-04-04,Omri Casspi,Warriors
2018-04-04,Nigel Hayes,Raptors
2018-04-04,Tyronn Lue,Cavaliers
2018-04-04,Isaiah Whitehead,Nets
2018-04-04,Ike Anigbogu,Pacers
2018-04-04,Jonathon Simmons,Magic
2018-04-04,T.J. Warren,Suns
2018-04-04,Garrett Temple,Kings
2018-04-04,Chris McCullough,Wizards
2018-04-04,James Young,76ers
2018-04-04,Antonio Blakeney,Bulls
2018-04-04,Okaro White,Cavaliers
2018-04-04,Erik McCree,Jazz
2018-04-04,Luol Deng,Lakers
2018-04-04,Stephen Curry,Warriors
2018-04-04,Dennis Schroder,Hawks
2018-04-04,Malcolm Miller,Raptors
2018-04-04,Paul Zipser,Bulls
2018-04-04,Mangok Mathiang,Hornets
2018-04-04,Marcus Paige,Hornets
2018-04-04,Moe Harkless,Blazers
2018-04-04,Milos Teodosic,Clippers
2018-04-04,Andrew Harrison,Grizzlies
2018-04-04,Joel Embiid,76ers
2018-04-04,Blake Griffin,Pistons
2018-04-04,Jawun Evans,Clippers
2018-04-04,Lonzo Ball,Lakers
2018-04-04,Thomas Bryant,Lakers
2018-04-04,R.J. Hunter,Rockets
2018-04-04,Qi Zhou,Rockets
2018-04-04,Jared Dudley,Suns
2018-04-04,Andre Iguodala,Warriors
2018-04-04,Shane Larkin,Celtics
2018-04-04,Enes Kanter,Knicks
2018-04-04,Dario Saric,76ers
2018-04-04,Ed Davis ,Blazers
2018-04-04,Xavier Munford,Bucks
2018-04-04,George Hill,Cavaliers
2018-04-04,JaMychal Green,Grizzlies
2018-04-04,Dwayne Bacon,Hornets
2018-04-04,Treveon Graham,Hornets
2018-04-04,Brandon Ingram,Lakers
2018-04-04,Alex Poythress,Pacers
2018-04-04,Jeff Teague,Timberwolves
2018-04-04,Patrick McCaw,Warriors
2018-04-04,John Wall ,Wizards
2018-04-04,Denzel Valentine,Bulls
2018-04-04,London Perrantes,Cavaliers
2018-04-04,Danilo Gallinari,Clippers
2018-04-04,Wayne Selden Jr.,Grizzlies
2018-04-04,Skal Labissiere,Kings
2018-04-04,Michael Beasley,Knicks
2018-04-04,Jonathan Isaac,Magic
2018-04-04,Allen Crabbe,Nets
2018-04-04,Kenneth Faried,Nuggets
2018-04-04,Trevor Ariza,Rockets
2018-04-04,Kevon Looney,Warriors
2018-04-04,DeAndre Bembry,Hawks
2018-04-04,Dwyane Wade,Heat
2018-04-04,Goran Dragic,Heat
2018-04-04,James Johnson,Heat
2018-04-04,Dennis Smith Jr.,Mavericks
2018-04-04,Dirk Nowitzki,Mavericks
2018-04-04,Dwight Powell,Mavericks
2018-04-04,Harrison Barnes,Mavericks
2018-04-04,DeMarre Carroll,Nets
2018-04-04,Ryan Anderson,Rockets
2018-04-04,Manu Ginobili,Spurs
2018-04-05,Seth Curry,Mavericks
2018-04-05,Gordon Hayward,Celtics
2018-04-05,Alex Ajinca,Pelicans
2018-04-05,Frank Jackson,Pelicans
2018-04-05,C.J. Wilcox,Blazers
2018-04-05,Eric Griffin,Jazz
2018-04-05,Harry Giles,Kings
2018-04-05,Jeremy Lin,Nets
2018-04-05,Billy Ouattara,Nets
2018-04-05,Edmond Sumner,Pacers
2018-04-05,Brandon Knight,Suns
2018-04-05,K.J. McDaniels,Raptors
2018-04-05,Milos Tedosic,Clippers
2018-04-05,Mike Young,Wizards
2018-04-05,Mindaugas Kuzminskas,Knicks
2018-04-05,Elfrid Payton,Magic
2018-04-05,Mike Conley Jr.,Grizzlies
2018-04-05,Jon Leuer,Pistons
2018-04-05,Patrick Beverley,Clippers
2018-04-05,Terrence Ross,Magic
2018-04-05,Tyler Lydon,Nuggets
2018-04-05,Joel Bolomboy,Bucks
2018-04-05,Dion Waiters,Heat
2018-04-05,Vince Hunter,Grizzlies
2018-04-05,Bruno Caboclo,Raptors
2018-04-05,Isaiah Thomas,Cavaliers
2018-04-05,Jamil Wilson,Clippers
2018-04-05,Jake Wiley,Nets
2018-04-05,Ramon Sessions,Knicks
2018-04-05,Thabo Sefolosha,Jazz
2018-04-05,Kawhi Leonard,Spurs
2018-04-05,Tim Hardaway Jr.,Knicks
2018-04-05,Iman Shumpert,Cavaliers
2018-04-05,DeMarcus Cousins,Pelicans
2018-04-05,Andre Roberson,Thunder
2018-04-05,Larry Drew II,76ers
2018-04-05,Ron Baker,Knicks
2018-04-05,Greg Monroe,Suns
2018-04-05,Malcolm Brogdon,Bucks
2018-04-05,Matthew Dellavedova,Bucks
2018-04-05,Kristaps Porzingis,Knicks
2018-04-05,Troy Williams,Rockets
2018-04-05,Kay Felder,Pistons
2018-04-05,P.J. Dozier,Thunder
2018-04-05,Kent Bazemore,Hawks
2018-04-05,Avery Bradley,Clippers
2018-04-05,Ben Moore,Pacers
2018-04-05,Markel Brown,Rockets
2018-04-05,Darrun Hilliard,Spurs
2018-04-05,Jimmy Butler,Timberwolves
2018-04-05,Malachi Richardson,Raptors
2018-04-05,Monte Morris,Nuggets
2018-04-05,Devin Robinson,Wizards
2018-04-05,Jason Smith,Wizards
2018-04-05,Malcolm Delaney,Hawks
2018-04-05,Michael Carter-Williams,Hornets
2018-04-05,Kyle Singler,Thunder
2018-04-05,Evan Fournier,Magic
2018-04-05,Davon Reed,Suns
2018-04-05,Wade Baldwin IV,Blazers
2018-04-05,Jarell Eddie,Bulls
2018-04-05,Mason Plumlee,Nuggets
2018-04-05,Cody Zeller,Hornets
2018-04-05,Wes Matthews Jr.,Mavericks
2018-04-05,Alfonzo McKinnie,Raptors
2018-04-05,Daniel Theis,Celtics
2018-04-05,Marcus Smart,Celtics
2018-04-05,Jaylen Morris,Hawks
2018-04-05,Raul Neto,Jazz
2018-04-05,Reggie Hearn,Pistons
2018-04-05,Derrick White,Spurs
2018-04-05,Matt Costello,Spurs
2018-04-05,Kyrie Irving,Celtics
2018-04-05,Tyson Chandler,Suns
2018-04-05,Timothe Luwawu-Cabarrot,76ers
2018-04-05,Kris Dunn,Bulls
2018-04-05,Daniel Hamilton,Thunder
2018-04-05,Zach LaVine,Bulls
2018-04-05,Devin Harris,Nuggets
2018-04-05,Gary Harris,Nuggets
2018-04-05,Devin Booker,Suns
2018-04-05,Omri Casspi,Warriors
2018-04-05,Nigel Hayes,Raptors
2018-04-05,Isaiah Whitehead,Nets
2018-04-05,Ike Anigbogu,Pacers
2018-04-05,Jonathon Simmons,Magic
2018-04-05,T.J. Warren,Suns
2018-04-05,Garrett Temple,Kings
2018-04-05,Chris McCullough,Wizards
2018-04-05,James Young,76ers
2018-04-05,Antonio Blakeney,Bulls
2018-04-05,Okaro White,Cavaliers
2018-04-05,Erik McCree,Jazz
2018-04-05,Luol Deng,Lakers
2018-04-05,Stephen Curry,Warriors
2018-04-05,Dennis Schroder,Hawks
2018-04-05,Malcolm Miller,Raptors
2018-04-05,Paul Zipser,Bulls
2018-04-05,Mangok Mathiang,Hornets
2018-04-05,Marcus Paige,Hornets
2018-04-05,Moe Harkless,Blazers
2018-04-05,Milos Teodosic,Clippers
2018-04-05,Andrew Harrison,Grizzlies
2018-04-05,Joel Embiid,76ers
2018-04-05,Blake Griffin,Pistons
2018-04-05,Jawun Evans,Clippers
2018-04-05,Lonzo Ball,Lakers
2018-04-05,Thomas Bryant,Lakers
2018-04-05,Jared Dudley,Suns
2018-04-05,Andre Iguodala,Warriors
2018-04-05,Shane Larkin,Celtics
2018-04-05,Enes Kanter,Knicks
2018-04-05,Dario Saric,76ers
2018-04-05,Ed Davis ,Blazers
2018-04-05,Xavier Munford,Bucks
2018-04-05,George Hill,Cavaliers
2018-04-05,JaMychal Green,Grizzlies
2018-04-05,Dwayne Bacon,Hornets
2018-04-05,Treveon Graham,Hornets
2018-04-05,Brandon Ingram,Lakers
2018-04-05,Alex Poythress,Pacers
2018-04-05,Patrick McCaw,Warriors
2018-04-05,John Wall ,Wizards
2018-04-05,Denzel Valentine,Bulls
2018-04-05,Danilo Gallinari,Clippers
2018-04-05,Wayne Selden Jr.,Grizzlies
2018-04-05,Skal Labissiere,Kings
2018-04-05,Michael Beasley,Knicks
2018-04-05,Jonathan Isaac,Magic
2018-04-05,Kenneth Faried,Nuggets
2018-04-05,DeAndre Bembry,Hawks
2018-04-05,Dwyane Wade,Heat
2018-04-05,Goran Dragic,Heat
2018-04-05,James Johnson,Heat
2018-04-05,Dennis Smith Jr.,Mavericks
2018-04-05,Dirk Nowitzki,Mavericks
2018-04-05,Dwight Powell,Mavericks
2018-04-05,Harrison Barnes,Mavericks
2018-04-05,DeMarre Carroll,Nets
2018-04-05,Ryan Anderson,Rockets
2018-04-05,Manu Ginobili,Spurs
2018-04-05,Damian Lillard,Blazers
2018-04-05,Jose Calderon,Cavaliers
2018-04-05,Jarell Martin,Grizzlies
2018-04-05,Dante Cunningham,Nets
2018-04-05,Jahlil Okafor,Nets
2018-04-05,Eric Gordon,Rockets
2018-04-05,Alan Williams,Suns
2018-04-05,Justin Patton,Timberwolves
2018-04-06,Seth Curry,Mavericks
2018-04-06,Gordon Hayward,Celtics
2018-04-06,Alex Ajinca,Pelicans
2018-04-06,Frank Jackson,Pelicans
2018-04-06,C.J. Wilcox,Blazers
2018-04-06,Eric Griffin,Jazz
2018-04-06,Harry Giles,Kings
2018-04-06,Jeremy Lin,Nets
2018-04-06,Billy Ouattara,Nets
2018-04-06,Edmond Sumner,Pacers
2018-04-06,Brandon Knight,Suns
2018-04-06,K.J. McDaniels,Raptors
2018-04-06,Milos Tedosic,Clippers
2018-04-06,Mike Young,Wizards
2018-04-06,Mindaugas Kuzminskas,Knicks
2018-04-06,Elfrid Payton,Magic
2018-04-06,Mike Conley Jr.,Grizzlies
2018-04-06,Jon Leuer,Pistons
2018-04-06,Patrick Beverley,Clippers
2018-04-06,Terrence Ross,Magic
2018-04-06,Tyler Lydon,Nuggets
2018-04-06,Joel Bolomboy,Bucks
2018-04-06,Dion Waiters,Heat
2018-04-06,Vince Hunter,Grizzlies
2018-04-06,Bruno Caboclo,Raptors
2018-04-06,Isaiah Thomas,Cavaliers
2018-04-06,Jamil Wilson,Clippers
2018-04-06,Jake Wiley,Nets
2018-04-06,Ramon Sessions,Knicks
2018-04-06,Thabo Sefolosha,Jazz
2018-04-06,Kawhi Leonard,Spurs
2018-04-06,Tim Hardaway Jr.,Knicks
2018-04-06,Iman Shumpert,Cavaliers
2018-04-06,DeMarcus Cousins,Pelicans
2018-04-06,Andre Roberson,Thunder
2018-04-06,Larry Drew II,76ers
2018-04-06,Ron Baker,Knicks
2018-04-06,Greg Monroe,Suns
2018-04-06,Malcolm Brogdon,Bucks
2018-04-06,Matthew Dellavedova,Bucks
2018-04-06,Kristaps Porzingis,Knicks
2018-04-06,Troy Williams,Rockets
2018-04-06,Kay Felder,Pistons
2018-04-06,P.J. Dozier,Thunder
2018-04-06,Kent Bazemore,Hawks
2018-04-06,Avery Bradley,Clippers
2018-04-06,Ben Moore,Pacers
2018-04-06,Markel Brown,Rockets
2018-04-06,Darrun Hilliard,Spurs
2018-04-06,Malachi Richardson,Raptors
2018-04-06,Monte Morris,Nuggets
2018-04-06,Jason Smith,Wizards
2018-04-06,Malcolm Delaney,Hawks
2018-04-06,Michael Carter-Williams,Hornets
2018-04-06,Kyle Singler,Thunder
2018-04-06,Evan Fournier,Magic
2018-04-06,Davon Reed,Suns
2018-04-06,Wade Baldwin IV,Blazers
2018-04-06,Jarell Eddie,Bulls
2018-04-06,Mason Plumlee,Nuggets
2018-04-06,Cody Zeller,Hornets
2018-04-06,Wes Matthews Jr.,Mavericks
2018-04-06,Alfonzo McKinnie,Raptors
2018-04-06,Daniel Theis,Celtics
2018-04-06,Marcus Smart,Celtics
2018-04-06,Jaylen Morris,Hawks
2018-04-06,Raul Neto,Jazz
2018-04-06,Derrick White,Spurs
2018-04-06,Matt Costello,Spurs
2018-04-06,Kyrie Irving,Celtics
2018-04-06,Tyson Chandler,Suns
2018-04-06,Timothe Luwawu-Cabarrot,76ers
2018-04-06,Kris Dunn,Bulls
2018-04-06,Daniel Hamilton,Thunder
2018-04-06,Zach LaVine,Bulls
2018-04-06,Devin Harris,Nuggets
2018-04-06,Gary Harris,Nuggets
2018-04-06,Devin Booker,Suns
2018-04-06,Omri Casspi,Warriors
2018-04-06,Nigel Hayes,Raptors
2018-04-06,Isaiah Whitehead,Nets
2018-04-06,Ike Anigbogu,Pacers
2018-04-06,Jonathon Simmons,Magic
2018-04-06,T.J. Warren,Suns
2018-04-06,Garrett Temple,Kings
2018-04-06,Chris McCullough,Wizards
2018-04-06,James Young,76ers
2018-04-06,Antonio Blakeney,Bulls
2018-04-06,Okaro White,Cavaliers
2018-04-06,Erik McCree,Jazz
2018-04-06,Luol Deng,Lakers
2018-04-06,Stephen Curry,Warriors
2018-04-06,Dennis Schroder,Hawks
2018-04-06,Malcolm Miller,Raptors
2018-04-06,Paul Zipser,Bulls
2018-04-06,Mangok Mathiang,Hornets
2018-04-06,Moe Harkless,Blazers
2018-04-06,Milos Teodosic,Clippers
2018-04-06,Andrew Harrison,Grizzlies
2018-04-06,Joel Embiid,76ers
2018-04-06,Blake Griffin,Pistons
2018-04-06,Jawun Evans,Clippers
2018-04-06,Lonzo Ball,Lakers
2018-04-06,Andre Iguodala,Warriors
2018-04-06,Enes Kanter,Knicks
2018-04-06,Ed Davis ,Blazers
2018-04-06,Xavier Munford,Bucks
2018-04-06,George Hill,Cavaliers
2018-04-06,JaMychal Green,Grizzlies
2018-04-06,Dwayne Bacon,Hornets
2018-04-06,Treveon Graham,Hornets
2018-04-06,Brandon Ingram,Lakers
2018-04-06,Alex Poythress,Pacers
2018-04-06,Patrick McCaw,Warriors
2018-04-06,John Wall ,Wizards
2018-04-06,Denzel Valentine,Bulls
2018-04-06,Danilo Gallinari,Clippers
2018-04-06,Wayne Selden Jr.,Grizzlies
2018-04-06,Skal Labissiere,Kings
2018-04-06,Jonathan Isaac,Magic
2018-04-06,Kenneth Faried,Nuggets
2018-04-06,Dirk Nowitzki,Mavericks
2018-04-06,DeMarre Carroll,Nets
2018-04-06,Ryan Anderson,Rockets
2018-04-06,Manu Ginobili,Spurs
2018-04-06,Damian Lillard,Blazers
2018-04-06,Jose Calderon,Cavaliers
2018-04-06,Jarell Martin,Grizzlies
2018-04-06,Dante Cunningham,Nets
2018-04-06,Jahlil Okafor,Nets
2018-04-06,Eric Gordon,Rockets
2018-04-06,Alan Williams,Suns
2018-04-06,Justin Patton,Timberwolves
2018-04-06,Demetrius Jackson,76ers
2018-04-06,Noah Vonleh,Bulls
2018-04-06,Al Horford,Celtics
2018-04-06,Jayson Tatum,Celtics
2018-04-06,Marc Gasol,Grizzlies
2018-04-06,Josh Magette,Hawks
2018-04-06,Tyler Cavanaugh,Hawks
2018-04-06,Derrick Jones Jr.,Heat
2018-04-06,Derrick Walton Jr.,Heat
2018-04-06,Jordan Mickey,Heat
2018-04-06,Lance Thomas,Knicks
2018-04-06,Aaron Gordon,Magic
2018-04-06,Nikola Vucevic,Magic
2018-04-06,Jose Barea ,Mavericks
2018-04-06,Salah Mejri,Mavericks
2018-04-06,Ian Clark,Pelicans
2018-04-06,Reggie Bullock,Pistons
2018-04-06,Troy Daniels,Suns
2018-04-06,Amile Jefferson,Timberwolves
2018-04-06,Anthony Brown,Timberwolves
2018-04-06,Ian Mahinmi,Wizards
2018-04-07,Seth Curry,Mavericks
2018-04-07,Gordon Hayward,Celtics
2018-04-07,Alex Ajinca,Pelicans
2018-04-07,Frank Jackson,Pelicans
2018-04-07,C.J. Wilcox,Blazers
2018-04-07,Eric Griffin,Jazz
2018-04-07,Harry Giles,Kings
2018-04-07,Jeremy Lin,Nets
2018-04-07,Billy Ouattara,Nets
2018-04-07,Edmond Sumner,Pacers
2018-04-07,Brandon Knight,Suns
2018-04-07,K.J. McDaniels,Raptors
2018-04-07,Milos Tedosic,Clippers
2018-04-07,Mike Young,Wizards
2018-04-07,Mindaugas Kuzminskas,Knicks
2018-04-07,Elfrid Payton,Magic
2018-04-07,Mike Conley Jr.,Grizzlies
2018-04-07,Jon Leuer,Pistons
2018-04-07,Patrick Beverley,Clippers
2018-04-07,Terrence Ross,Magic
2018-04-07,Tyler Lydon,Nuggets
2018-04-07,Joel Bolomboy,Bucks
2018-04-07,Dion Waiters,Heat
2018-04-07,Vince Hunter,Grizzlies
2018-04-07,Bruno Caboclo,Raptors
2018-04-07,Isaiah Thomas,Cavaliers
2018-04-07,Jamil Wilson,Clippers
2018-04-07,Jake Wiley,Nets
2018-04-07,Ramon Sessions,Knicks
2018-04-07,Thabo Sefolosha,Jazz
2018-04-07,Kawhi Leonard,Spurs
2018-04-07,Tim Hardaway Jr.,Knicks
2018-04-07,Iman Shumpert,Cavaliers
2018-04-07,DeMarcus Cousins,Pelicans
2018-04-07,Andre Roberson,Thunder
2018-04-07,Larry Drew II,76ers
2018-04-07,Ron Baker,Knicks
2018-04-07,Greg Monroe,Suns
2018-04-07,Malcolm Brogdon,Bucks
2018-04-07,Matthew Dellavedova,Bucks
2018-04-07,Kristaps Porzingis,Knicks
2018-04-07,Troy Williams,Rockets
2018-04-07,Kay Felder,Pistons
2018-04-07,P.J. Dozier,Thunder
2018-04-07,Kent Bazemore,Hawks
2018-04-07,Avery Bradley,Clippers
2018-04-07,Ben Moore,Pacers
2018-04-07,Markel Brown,Rockets
2018-04-07,Darrun Hilliard,Spurs
2018-04-07,Malachi Richardson,Raptors
2018-04-07,Monte Morris,Nuggets
2018-04-07,Jason Smith,Wizards
2018-04-07,Malcolm Delaney,Hawks
2018-04-07,Michael Carter-Williams,Hornets
2018-04-07,Kyle Singler,Thunder
2018-04-07,Evan Fournier,Magic
2018-04-07,Davon Reed,Suns
2018-04-07,Wade Baldwin IV,Blazers
2018-04-07,Jarell Eddie,Bulls
2018-04-07,Mason Plumlee,Nuggets
2018-04-07,Cody Zeller,Hornets
2018-04-07,Wes Matthews Jr.,Mavericks
2018-04-07,Alfonzo McKinnie,Raptors
2018-04-07,Daniel Theis,Celtics
2018-04-07,Marcus Smart,Celtics
2018-04-07,Jaylen Morris,Hawks
2018-04-07,Raul Neto,Jazz
2018-04-07,Derrick White,Spurs
2018-04-07,Matt Costello,Spurs
2018-04-07,Kyrie Irving,Celtics
2018-04-07,Tyson Chandler,Suns
2018-04-07,Timothe Luwawu-Cabarrot,76ers
2018-04-07,Kris Dunn,Bulls
2018-04-07,Daniel Hamilton,Thunder
2018-04-07,Zach LaVine,Bulls
2018-04-07,Devin Harris,Nuggets
2018-04-07,Gary Harris,Nuggets
2018-04-07,Devin Booker,Suns
2018-04-07,Nigel Hayes,Raptors
2018-04-07,Isaiah Whitehead,Nets
2018-04-07,Ike Anigbogu,Pacers
2018-04-07,Jonathon Simmons,Magic
2018-04-07,T.J. Warren,Suns
2018-04-07,Garrett Temple,Kings
2018-04-07,Chris McCullough,Wizards
2018-04-07,James Young,76ers
2018-04-07,Antonio Blakeney,Bulls
2018-04-07,Okaro White,Cavaliers
2018-04-07,Erik McCree,Jazz
2018-04-07,Luol Deng,Lakers
2018-04-07,Stephen Curry,Warriors
2018-04-07,Dennis Schroder,Hawks
2018-04-07,Malcolm Miller,Raptors
2018-04-07,Paul Zipser,Bulls
2018-04-07,Mangok Mathiang,Hornets
2018-04-07,Moe Harkless,Blazers
2018-04-07,Milos Teodosic,Clippers
2018-04-07,Andrew Harrison,Grizzlies
2018-04-07,Joel Embiid,76ers
2018-04-07,Blake Griffin,Pistons
2018-04-07,Jawun Evans,Clippers
2018-04-07,Lonzo Ball,Lakers
2018-04-07,Enes Kanter,Knicks
2018-04-07,Ed Davis ,Blazers
2018-04-07,George Hill,Cavaliers
2018-04-07,JaMychal Green,Grizzlies
2018-04-07,Dwayne Bacon,Hornets
2018-04-07,Treveon Graham,Hornets
2018-04-07,Brandon Ingram,Lakers
2018-04-07,Alex Poythress,Pacers
2018-04-07,Patrick McCaw,Warriors
2018-04-07,John Wall ,Wizards
2018-04-07,Denzel Valentine,Bulls
2018-04-07,Danilo Gallinari,Clippers
2018-04-07,Wayne Selden Jr.,Grizzlies
2018-04-07,Skal Labissiere,Kings
2018-04-07,Jonathan Isaac,Magic
2018-04-07,Kenneth Faried,Nuggets
2018-04-07,Dirk Nowitzki,Mavericks
2018-04-07,DeMarre Carroll,Nets
2018-04-07,Ryan Anderson,Rockets
2018-04-07,Jose Calderon,Cavaliers
2018-04-07,Jarell Martin,Grizzlies
2018-04-07,Eric Gordon,Rockets
2018-04-07,Alan Williams,Suns
2018-04-07,Justin Patton,Timberwolves
2018-04-07,Demetrius Jackson,76ers
2018-04-07,Noah Vonleh,Bulls
2018-04-07,Al Horford,Celtics
2018-04-07,Jayson Tatum,Celtics
2018-04-07,Marc Gasol,Grizzlies
2018-04-07,Josh Magette,Hawks
2018-04-07,Tyler Cavanaugh,Hawks
2018-04-07,Derrick Jones Jr.,Heat
2018-04-07,Derrick Walton Jr.,Heat
2018-04-07,Jordan Mickey,Heat
2018-04-07,Aaron Gordon,Magic
2018-04-07,Nikola Vucevic,Magic
2018-04-07,Jose Barea ,Mavericks
2018-04-07,Salah Mejri,Mavericks
2018-04-07,Ian Clark,Pelicans
2018-04-07,Reggie Bullock,Pistons
2018-04-07,Troy Daniels,Suns
2018-04-07,Amile Jefferson,Timberwolves
2018-04-07,Anthony Brown,Timberwolves
2018-04-07,Ian Mahinmi,Wizards
2018-04-07,Giannis Antetokounmpo,Bucks
2018-04-07,Shabazz Muhammad,Bucks
2018-04-07,Emmanuel Mudiay,Knicks
2018-04-07,Tarik Black,Rockets
2018-04-07,Shaun Livingston,Warriors
2018-04-08,Seth Curry,Mavericks
2018-04-08,Gordon Hayward,Celtics
2018-04-08,Alex Ajinca,Pelicans
2018-04-08,Frank Jackson,Pelicans
2018-04-08,C.J. Wilcox,Blazers
2018-04-08,Eric Griffin,Jazz
2018-04-08,Harry Giles,Kings
2018-04-08,Jeremy Lin,Nets
2018-04-08,Billy Ouattara,Nets
2018-04-08,Edmond Sumner,Pacers
2018-04-08,Brandon Knight,Suns
2018-04-08,K.J. McDaniels,Raptors
2018-04-08,Milos Tedosic,Clippers
2018-04-08,Mike Young,Wizards
2018-04-08,Mindaugas Kuzminskas,Knicks
2018-04-08,Elfrid Payton,Magic
2018-04-08,Mike Conley Jr.,Grizzlies
2018-04-08,Jon Leuer,Pistons
2018-04-08,Patrick Beverley,Clippers
2018-04-08,Tyler Lydon,Nuggets
2018-04-08,Joel Bolomboy,Bucks
2018-04-08,Dion Waiters,Heat
2018-04-08,Vince Hunter,Grizzlies
2018-04-08,Bruno Caboclo,Raptors
2018-04-08,Isaiah Thomas,Cavaliers
2018-04-08,Jamil Wilson,Clippers
2018-04-08,Jake Wiley,Nets
2018-04-08,Ramon Sessions,Knicks
2018-04-08,Thabo Sefolosha,Jazz
2018-04-08,Kawhi Leonard,Spurs
2018-04-08,Tim Hardaway Jr.,Knicks
2018-04-08,Iman Shumpert,Cavaliers
2018-04-08,DeMarcus Cousins,Pelicans
2018-04-08,Andre Roberson,Thunder
2018-04-08,Larry Drew II,76ers
2018-04-08,Ron Baker,Knicks
2018-04-08,Greg Monroe,Suns
2018-04-08,Malcolm Brogdon,Bucks
2018-04-08,Matthew Dellavedova,Bucks
2018-04-08,Kristaps Porzingis,Knicks
2018-04-08,Troy Williams,Rockets
2018-04-08,Kay Felder,Pistons
2018-04-08,P.J. Dozier,Thunder
2018-04-08,Kent Bazemore,Hawks
2018-04-08,Avery Bradley,Clippers
2018-04-08,Ben Moore,Pacers
2018-04-08,Markel Brown,Rockets
2018-04-08,Darrun Hilliard,Spurs
2018-04-08,Malachi Richardson,Raptors
2018-04-08,Monte Morris,Nuggets
2018-04-08,Jason Smith,Wizards
2018-04-08,Malcolm Delaney,Hawks
2018-04-08,Michael Carter-Williams,Hornets
2018-04-08,Kyle Singler,Thunder
2018-04-08,Evan Fournier,Magic
2018-04-08,Davon Reed,Suns
2018-04-08,Wade Baldwin IV,Blazers
2018-04-08,Jarell Eddie,Bulls
2018-04-08,Mason Plumlee,Nuggets
2018-04-08,Cody Zeller,Hornets
2018-04-08,Wes Matthews Jr.,Mavericks
2018-04-08,Alfonzo McKinnie,Raptors
2018-04-08,Daniel Theis,Celtics
2018-04-08,Marcus Smart,Celtics
2018-04-08,Jaylen Morris,Hawks
2018-04-08,Derrick White,Spurs
2018-04-08,Matt Costello,Spurs
2018-04-08,Kyrie Irving,Celtics
2018-04-08,Tyson Chandler,Suns
2018-04-08,Timothe Luwawu-Cabarrot,76ers
2018-04-08,Kris Dunn,Bulls
2018-04-08,Daniel Hamilton,Thunder
2018-04-08,Zach LaVine,Bulls
2018-04-08,Devin Harris,Nuggets
2018-04-08,Gary Harris,Nuggets
2018-04-08,Devin Booker,Suns
2018-04-08,Nigel Hayes,Raptors
2018-04-08,Isaiah Whitehead,Nets
2018-04-08,Ike Anigbogu,Pacers
2018-04-08,Jonathon Simmons,Magic
2018-04-08,T.J. Warren,Suns
2018-04-08,Garrett Temple,Kings
2018-04-08,Chris McCullough,Wizards
2018-04-08,James Young,76ers
2018-04-08,Antonio Blakeney,Bulls
2018-04-08,Okaro White,Cavaliers
2018-04-08,Erik McCree,Jazz
2018-04-08,Luol Deng,Lakers
2018-04-08,Stephen Curry,Warriors
2018-04-08,Dennis Schroder,Hawks
2018-04-08,Malcolm Miller,Raptors
2018-04-08,Paul Zipser,Bulls
2018-04-08,Mangok Mathiang,Hornets
2018-04-08,Moe Harkless,Blazers
2018-04-08,Milos Teodosic,Clippers
2018-04-08,Andrew Harrison,Grizzlies
2018-04-08,Joel Embiid,76ers
2018-04-08,Blake Griffin,Pistons
2018-04-08,Jawun Evans,Clippers
2018-04-08,Lonzo Ball,Lakers
2018-04-08,Enes Kanter,Knicks
2018-04-08,Ed Davis ,Blazers
2018-04-08,George Hill,Cavaliers
2018-04-08,JaMychal Green,Grizzlies
