Date,Name,Team
2020-02-07,Jonathan Isaac,Magic
2020-02-07,Adam Mokoka,Bulls
2020-02-07,Jabari Parker,Hawks
2020-02-07,Dejounte Murray,Spurs
2020-02-07,Thomas Bryant,Wizards
2020-02-07,Wendell Carter Jr.,Bulls
2020-02-07,Richaun Holmes,Kings
2020-02-07,Paul Millsap,Nuggets
2020-02-07,Kenrich Williams,Pelicans
2020-02-07,Justise Winslow,Heat
2020-02-07,Ante Zizic,Cavaliers
2020-02-07,Bruno Caboclo,Grizzlies
2020-02-07,D.J. Augustine,Magic
2020-02-07,Justin Patton,Thunder
2020-02-07,Alen Smailagic,Warriors
2020-02-07,Marvin Bagley III,Kings
2020-02-07,Dwight Powell,Mavericks
2020-02-07,Mason Plumlee,Nuggets
2020-02-07,Lauri Markkanen,Bulls
2020-02-07,DeAndre Bembry,Hawks
2020-02-07,Grayson Allen,Grizzlies
2020-02-07,Alex Len,Hawks
2020-02-07,Jordan McRae,Wizards
2020-02-07,George Hill,Bucks
2020-02-07,Marc Gasol,Raptors
2020-02-07,Luka Doncic,Mavericks
2020-02-07,Clint Capela,Rockets
2020-02-07,Nigel Williams-Goss,Jazz
2020-02-07,Michael Porter Jr.,Nuggets
2020-02-07,Norman Powell,Raptors
2020-02-07,Dario Saric,Suns
2020-02-07,Kris Dunn,Bulls
2020-02-07,Cam Reddish,Hawks
2020-02-07,Kyrie Irving,Nets
2020-02-07,T.J. Warren,Pacers
2020-02-07,Markieff Morris,Pistons
2020-02-07,Tristan Thompson,Cavaliers
2020-02-07,Terance Mann,Clippers
2020-02-07,Derrick Rose,Pistons
2020-02-07,Svi Mykhailiuk,Pistons
2020-02-07,Tyler Johnson,Suns
2020-02-07,Daniel Theis,Celtics
2020-02-07,Meyers Leonard,Heat
2020-02-07,Tyler Herro,Heat
2020-02-07,Nassir Little,Blazers
2020-02-07,Kyle Alexander,Heat
2020-02-07,Nicolas Claxton,Nets
2020-02-07,Jerami Grant,Nuggets
2020-02-07,Will Barton,Nuggets
2020-02-07,Isaiah Roby,Thunder
2020-02-07,Evan Turner,Hawks
2020-02-07,Keita Bates-Diop,Timberwolves
2020-02-07,Daniel Gafford,Bulls
2020-02-07,Denzel Valentine,Bulls
2020-02-07,Allonzo Trier,Knicks
2020-02-07,Damyean Dotson,Knicks
2020-02-07,Hassan Whiteside,Blazers
2020-02-07,Gordon Hayward,Celtics
2020-02-07,Jaylen Brown,Celtics
2020-02-07,Patrick Beverley,Clippers
2020-02-07,Dion Waiters,Grizzlies
2020-02-07,Bruno Fernando,Hawks
2020-02-07,Trae Young,Hawks
2020-02-07,Jimmy Butler,Heat
2020-02-07,Cody Martin,Hornets
2020-02-07,Ed Davis ,Jazz
2020-02-07,Brandon Knight,Pistons
2020-02-07,Russell Westbrook,Rockets
2020-02-07,Jalen Lecque,Suns
2020-02-07,Jared Harper,Suns
2020-02-08,John Wall ,Wizards
2020-02-08,Gerald Green ,Rockets
2020-02-08,Darius Miller,Pelicans
2020-02-08,DeMarcus Cousins,Lakers
2020-02-08,Andre Roberson,Thunder
2020-02-08,Reggie Jackson ,Pistons
2020-02-08,Zach Collins,Blazers
2020-02-08,Stephen Curry,Warriors
2020-02-08,Otto Porter Jr.,Bulls
2020-02-08,Khyri Thomas,Pistons
2020-02-08,Caleb Swanigan,Kings
2020-02-08,Jake Layman,Timberwolves
2020-02-08,Nikola Vucevic,Magic
2020-02-08,Robert Covington,Timberwolves
2020-02-08,Hamidou Diallo,Thunder
2020-02-08,Al-Farouq Aminu,Magic
2020-02-08,Ian Mahinmi,Wizards
2020-02-08,Rodney Hood,Blazers
2020-02-08,Jonah Bolden,76ers
2020-02-08,Robert Williams III,Celtics
2020-02-08,Max Strus,Bulls
2020-02-08,Dewan Hernandez,Raptors
2020-02-08,Luke Kennard,Pistons
2020-02-08,Skal Labissiere,Blazers
2020-02-08,Blake Griffin,Pistons
2020-02-08,Frank Kaminsky,Suns
2020-02-08,,Thunder
2020-02-08,Jonathan Isaac,Magic
2020-02-08,Adam Mokoka,Bulls
2020-02-08,Jabari Parker,Hawks
2020-02-08,Dejounte Murray,Spurs
2020-02-08,Thomas Bryant,Wizards
2020-02-08,Wendell Carter Jr.,Bulls
2020-02-08,Richaun Holmes,Kings
2020-02-08,Kenrich Williams,Pelicans
2020-02-08,Justise Winslow,Heat
2020-02-08,Ante Zizic,Cavaliers
2020-02-08,Bruno Caboclo,Grizzlies
2020-02-08,D.J. Augustine,Magic
2020-02-08,Justin Patton,Thunder
2020-02-08,Marvin Bagley III,Kings
2020-02-08,Dwight Powell,Mavericks
2020-02-08,Mason Plumlee,Nuggets
2020-02-08,Lauri Markkanen,Bulls
2020-02-08,DeAndre Bembry,Hawks
2020-02-08,Grayson Allen,Grizzlies
2020-02-08,Alex Len,Hawks
2020-02-08,George Hill,Bucks
2020-02-08,Marc Gasol,Raptors
2020-02-08,Luka Doncic,Mavericks
2020-02-08,Clint Capela,Rockets
2020-02-08,Nigel Williams-Goss,Jazz
2020-02-08,Michael Porter Jr.,Nuggets
2020-02-08,Norman Powell,Raptors
2020-02-08,Dario Saric,Suns
2020-02-08,Kris Dunn,Bulls
2020-02-08,Cam Reddish,Hawks
2020-02-08,Kyrie Irving,Nets
2020-02-08,Markieff Morris,Pistons
2020-02-08,Derrick Rose,Pistons
2020-02-08,Svi Mykhailiuk,Pistons
2020-02-08,Tyler Johnson,Suns
2020-02-08,Daniel Theis,Celtics
2020-02-08,Meyers Leonard,Heat
2020-02-08,Tyler Herro,Heat
2020-02-08,Nassir Little,Blazers
2020-02-08,Kyle Alexander,Heat
2020-02-08,Will Barton,Nuggets
2020-02-08,Isaiah Roby,Thunder
2020-02-08,Evan Turner,Hawks
2020-02-08,Daniel Gafford,Bulls
2020-02-08,Denzel Valentine,Bulls
2020-02-08,Allonzo Trier,Knicks
2020-02-08,Hassan Whiteside,Blazers
2020-02-08,Gordon Hayward,Celtics
2020-02-08,Jaylen Brown,Celtics
2020-02-08,Patrick Beverley,Clippers
2020-02-08,Dion Waiters,Grizzlies
2020-02-08,Bruno Fernando,Hawks
2020-02-08,Trae Young,Hawks
2020-02-08,Jimmy Butler,Heat
2020-02-08,Cody Martin,Hornets
2020-02-08,Ed Davis ,Jazz
2020-02-08,Brandon Knight,Pistons
2020-02-08,Russell Westbrook,Rockets
2020-02-08,Jalen Lecque,Suns
2020-02-08,Jared Harper,Suns
2020-02-08,Nicolas Batum,Hornets
2020-02-08,Brandon Ingram,Pelicans
2020-02-08,Zion Williamson,Pelicans
2020-02-08,Kyle Lowry,Raptors
2020-02-08,D'Angelo Russell,Timberwolves
2020-02-08,Draymond Green,Warriors
2020-02-09,John Wall ,Wizards
2020-02-09,Gerald Green ,Rockets
2020-02-09,Darius Miller,Pelicans
2020-02-09,DeMarcus Cousins,Lakers
2020-02-09,Andre Roberson,Thunder
2020-02-09,Reggie Jackson ,Pistons
2020-02-09,Zach Collins,Blazers
2020-02-09,Stephen Curry,Warriors
2020-02-09,Otto Porter Jr.,Bulls
2020-02-09,Khyri Thomas,Pistons
2020-02-09,Caleb Swanigan,Kings
2020-02-09,Jake Layman,Timberwolves
2020-02-09,Nikola Vucevic,Magic
2020-02-09,Robert Covington,Timberwolves
2020-02-09,Hamidou Diallo,Thunder
2020-02-09,Al-Farouq Aminu,Magic
2020-02-09,Ian Mahinmi,Wizards
2020-02-09,Rodney Hood,Blazers
2020-02-09,Jonah Bolden,76ers
2020-02-09,Robert Williams III,Celtics
2020-02-09,Max Strus,Bulls
2020-02-09,Dewan Hernandez,Raptors
2020-02-09,Luke Kennard,Pistons
2020-02-09,Skal Labissiere,Blazers
2020-02-09,Blake Griffin,Pistons
2020-02-09,Frank Kaminsky,Suns
2020-02-09,,Thunder
2020-02-09,Jonathan Isaac,Magic
2020-02-09,Adam Mokoka,Bulls
2020-02-09,Jabari Parker,Hawks
2020-02-09,Dejounte Murray,Spurs
2020-02-09,Thomas Bryant,Wizards
2020-02-09,Wendell Carter Jr.,Bulls
2020-02-09,Richaun Holmes,Kings
2020-02-09,Kenrich Williams,Pelicans
2020-02-09,Justise Winslow,Heat
2020-02-09,Ante Zizic,Cavaliers
2020-02-09,Bruno Caboclo,Grizzlies
2020-02-09,D.J. Augustine,Magic
2020-02-09,Justin Patton,Thunder
2020-02-09,Marvin Bagley III,Kings
2020-02-09,Dwight Powell,Mavericks
2020-02-09,Mason Plumlee,Nuggets
2020-02-09,Lauri Markkanen,Bulls
2020-02-09,DeAndre Bembry,Hawks
2020-02-09,Grayson Allen,Grizzlies
2020-02-09,Alex Len,Hawks
2020-02-09,George Hill,Bucks
2020-02-09,Marc Gasol,Raptors
2020-02-09,Luka Doncic,Mavericks
2020-02-09,Clint Capela,Rockets
2020-02-09,Nigel Williams-Goss,Jazz
2020-02-09,Michael Porter Jr.,Nuggets
2020-02-09,Norman Powell,Raptors
2020-02-09,Dario Saric,Suns
2020-02-09,Kris Dunn,Bulls
2020-02-09,Cam Reddish,Hawks
2020-02-09,Kyrie Irving,Nets
2020-02-09,Markieff Morris,Pistons
2020-02-09,Derrick Rose,Pistons
2020-02-09,Svi Mykhailiuk,Pistons
2020-02-09,Tyler Johnson,Suns
2020-02-09,Meyers Leonard,Heat
2020-02-09,Tyler Herro,Heat
2020-02-09,Nassir Little,Blazers
2020-02-09,Kyle Alexander,Heat
2020-02-09,Will Barton,Nuggets
2020-02-09,Isaiah Roby,Thunder
2020-02-09,Evan Turner,Hawks
2020-02-09,Daniel Gafford,Bulls
2020-02-09,Denzel Valentine,Bulls
2020-02-09,Allonzo Trier,Knicks
2020-02-09,Hassan Whiteside,Blazers
2020-02-09,Patrick Beverley,Clippers
2020-02-09,Dion Waiters,Grizzlies
2020-02-09,Jimmy Butler,Heat
2020-02-09,Cody Martin,Hornets
2020-02-09,Ed Davis ,Jazz
2020-02-09,Brandon Knight,Pistons
2020-02-09,Jalen Lecque,Suns
2020-02-09,Jared Harper,Suns
2020-02-09,Nicolas Batum,Hornets
2020-02-09,Brandon Ingram,Pelicans
2020-02-09,Zion Williamson,Pelicans
2020-02-09,Kyle Lowry,Raptors
2020-02-09,D'Angelo Russell,Timberwolves
2020-02-09,Draymond Green,Warriors
2020-02-09,Zhaire Smith,76ers
2020-02-09,Moe Harkless,Knicks
2020-02-09,Eric Gordon,Rockets
2020-02-10,John Wall ,Wizards
2020-02-10,Gerald Green ,Rockets
2020-02-10,Darius Miller,Pelicans
2020-02-10,DeMarcus Cousins,Lakers
2020-02-10,Andre Roberson,Thunder
2020-02-10,Reggie Jackson ,Pistons
2020-02-10,Zach Collins,Blazers
2020-02-10,Stephen Curry,Warriors
2020-02-10,Otto Porter Jr.,Bulls
2020-02-10,Khyri Thomas,Pistons
2020-02-10,Caleb Swanigan,Kings
2020-02-10,Jake Layman,Timberwolves
2020-02-10,Nikola Vucevic,Magic
2020-02-10,Robert Covington,Timberwolves
2020-02-10,Hamidou Diallo,Thunder
2020-02-10,Al-Farouq Aminu,Magic
2020-02-10,Ian Mahinmi,Wizards
2020-02-10,Rodney Hood,Blazers
2020-02-10,Jonah Bolden,76ers
2020-02-10,Robert Williams III,Celtics
2020-02-10,Max Strus,Bulls
2020-02-10,Dewan Hernandez,Raptors
2020-02-10,Luke Kennard,Pistons
2020-02-10,Skal Labissiere,Blazers
2020-02-10,Blake Griffin,Pistons
2020-02-10,Frank Kaminsky,Suns
2020-02-10,,Thunder
2020-02-10,Jonathan Isaac,Magic
2020-02-10,Adam Mokoka,Bulls
2020-02-10,Jabari Parker,Hawks
2020-02-10,Dejounte Murray,Spurs
2020-02-10,Thomas Bryant,Wizards
2020-02-10,Wendell Carter Jr.,Bulls
2020-02-10,Richaun Holmes,Kings
2020-02-10,Kenrich Williams,Pelicans
2020-02-10,Justise Winslow,Heat
2020-02-10,Ante Zizic,Cavaliers
2020-02-10,Bruno Caboclo,Grizzlies
2020-02-10,D.J. Augustine,Magic
2020-02-10,Justin Patton,Thunder
2020-02-10,Marvin Bagley III,Kings
2020-02-10,Dwight Powell,Mavericks
2020-02-10,Mason Plumlee,Nuggets
2020-02-10,Lauri Markkanen,Bulls
2020-02-10,DeAndre Bembry,Hawks
2020-02-10,Grayson Allen,Grizzlies
2020-02-10,Alex Len,Hawks
2020-02-10,George Hill,Bucks
2020-02-10,Marc Gasol,Raptors
2020-02-10,Luka Doncic,Mavericks
2020-02-10,Clint Capela,Rockets
2020-02-10,Nigel Williams-Goss,Jazz
2020-02-10,Michael Porter Jr.,Nuggets
2020-02-10,Norman Powell,Raptors
2020-02-10,Dario Saric,Suns
2020-02-10,Kris Dunn,Bulls
2020-02-10,Kyrie Irving,Nets
2020-02-10,Derrick Rose,Pistons
2020-02-10,Svi Mykhailiuk,Pistons
2020-02-10,Tyler Johnson,Suns
2020-02-10,Meyers Leonard,Heat
2020-02-10,Tyler Herro,Heat
2020-02-10,Nassir Little,Blazers
2020-02-10,Kyle Alexander,Heat
2020-02-10,Will Barton,Nuggets
2020-02-10,Isaiah Roby,Thunder
2020-02-10,Evan Turner,Hawks
2020-02-10,Daniel Gafford,Bulls
2020-02-10,Denzel Valentine,Bulls
2020-02-10,Allonzo Trier,Knicks
2020-02-10,Hassan Whiteside,Blazers
2020-02-10,Patrick Beverley,Clippers
2020-02-10,Dion Waiters,Grizzlies
2020-02-10,Cody Martin,Hornets
2020-02-10,Ed Davis ,Jazz
2020-02-10,Jared Harper,Suns
2020-02-10,Nicolas Batum,Hornets
2020-02-10,Brandon Ingram,Pelicans
2020-02-10,Zion Williamson,Pelicans
2020-02-10,Zhaire Smith,76ers
2020-02-10,Moe Harkless,Knicks
2020-02-10,Eric Gordon,Rockets
2020-02-10,Mario Hezonja,Blazers
2020-02-10,K.Z. Okpala,Heat
2020-02-10,Mike Conley Jr.,Jazz
2020-02-10,Edmond Sumner,Pacers
2020-02-10,Serge Ibaka,Raptors
2020-02-10,DeMar DeRozan,Spurs
2020-02-10,Aron Baynes,Suns
2020-02-10,Deandre Ayton,Suns
2020-02-10,Darius Bazley,Thunder
2020-02-11,John Wall ,Wizards
2020-02-11,Gerald Green ,Rockets
2020-02-11,Darius Miller,Pelicans
2020-02-11,DeMarcus Cousins,Lakers
2020-02-11,Andre Roberson,Thunder
2020-02-11,Reggie Jackson ,Pistons
2020-02-11,Zach Collins,Blazers
2020-02-11,Stephen Curry,Warriors
2020-02-11,Otto Porter Jr.,Bulls
2020-02-11,Khyri Thomas,Pistons
2020-02-11,Caleb Swanigan,Kings
2020-02-11,Jake Layman,Timberwolves
2020-02-11,Nikola Vucevic,Magic
2020-02-11,Robert Covington,Timberwolves
2020-02-11,Hamidou Diallo,Thunder
2020-02-11,Al-Farouq Aminu,Magic
2020-02-11,Ian Mahinmi,Wizards
2020-02-11,Rodney Hood,Blazers
2020-02-11,Jonah Bolden,76ers
2020-02-11,Robert Williams III,Celtics
2020-02-11,Max Strus,Bulls
2020-02-11,Dewan Hernandez,Raptors
2020-02-11,Luke Kennard,Pistons
2020-02-11,Skal Labissiere,Blazers
2020-02-11,Blake Griffin,Pistons
2020-02-11,Frank Kaminsky,Suns
2020-02-11,,Thunder
2020-02-11,Jonathan Isaac,Magic
2020-02-11,Adam Mokoka,Bulls
2020-02-11,Jabari Parker,Hawks
2020-02-11,Dejounte Murray,Spurs
2020-02-11,Thomas Bryant,Wizards
2020-02-11,Wendell Carter Jr.,Bulls
2020-02-11,Richaun Holmes,Kings
2020-02-11,Kenrich Williams,Pelicans
2020-02-11,Justise Winslow,Heat
2020-02-11,Ante Zizic,Cavaliers
2020-02-11,Bruno Caboclo,Grizzlies
2020-02-11,D.J. Augustine,Magic
2020-02-11,Justin Patton,Thunder
2020-02-11,Marvin Bagley III,Kings
2020-02-11,Dwight Powell,Mavericks
2020-02-11,Mason Plumlee,Nuggets
2020-02-11,Lauri Markkanen,Bulls
2020-02-11,DeAndre Bembry,Hawks
2020-02-11,Grayson Allen,Grizzlies
2020-02-11,Alex Len,Hawks
2020-02-11,George Hill,Bucks
2020-02-11,Marc Gasol,Raptors
2020-02-11,Luka Doncic,Mavericks
2020-02-11,Clint Capela,Rockets
2020-02-11,Nigel Williams-Goss,Jazz
2020-02-11,Michael Porter Jr.,Nuggets
2020-02-11,Norman Powell,Raptors
2020-02-11,Dario Saric,Suns
2020-02-11,Kris Dunn,Bulls
2020-02-11,Kyrie Irving,Nets
2020-02-11,Derrick Rose,Pistons
2020-02-11,Svi Mykhailiuk,Pistons
2020-02-11,Meyers Leonard,Heat
2020-02-11,Tyler Herro,Heat
2020-02-11,Nassir Little,Blazers
2020-02-11,Kyle Alexander,Heat
2020-02-11,Will Barton,Nuggets
2020-02-11,Isaiah Roby,Thunder
2020-02-11,Evan Turner,Hawks
2020-02-11,Daniel Gafford,Bulls
2020-02-11,Denzel Valentine,Bulls
2020-02-11,Allonzo Trier,Knicks
2020-02-11,Patrick Beverley,Clippers
2020-02-11,Dion Waiters,Grizzlies
2020-02-11,Cody Martin,Hornets
2020-02-11,Ed Davis ,Jazz
2020-02-11,Jared Harper,Suns
2020-02-11,Nicolas Batum,Hornets
2020-02-11,Brandon Ingram,Pelicans
2020-02-11,Zhaire Smith,76ers
2020-02-11,Moe Harkless,Knicks
2020-02-11,Eric Gordon,Rockets
2020-02-11,Mario Hezonja,Blazers
2020-02-11,K.Z. Okpala,Heat
2020-02-11,Mike Conley Jr.,Jazz
2020-02-11,Edmond Sumner,Pacers
2020-02-11,Serge Ibaka,Raptors
2020-02-11,DeMar DeRozan,Spurs
2020-02-11,Aron Baynes,Suns
2020-02-11,Deandre Ayton,Suns
2020-02-11,Darius Bazley,Thunder
2020-02-11,Anfernee Simons,Blazers
2020-02-11,Jusuf Nurkic,Blazers
2020-02-11,Kyle Korver,Bucks
2020-02-11,Anzejs Pasecniks,Wizards
2020-02-12,John Wall ,Wizards
2020-02-12,Gerald Green ,Rockets
2020-02-12,Darius Miller,Pelicans
2020-02-12,DeMarcus Cousins,Lakers
2020-02-12,Andre Roberson,Thunder
2020-02-12,Reggie Jackson ,Pistons
2020-02-12,Zach Collins,Blazers
2020-02-12,Stephen Curry,Warriors
2020-02-12,Otto Porter Jr.,Bulls
2020-02-12,Khyri Thomas,Pistons
2020-02-12,Caleb Swanigan,Kings
2020-02-12,Jake Layman,Timberwolves
2020-02-12,Nikola Vucevic,Magic
2020-02-12,Robert Covington,Timberwolves
2020-02-12,Hamidou Diallo,Thunder
2020-02-12,Al-Farouq Aminu,Magic
2020-02-12,Ian Mahinmi,Wizards
2020-02-12,Rodney Hood,Blazers
2020-02-12,Jonah Bolden,76ers
2020-02-12,Robert Williams III,Celtics
2020-02-12,Max Strus,Bulls
2020-02-12,Dewan Hernandez,Raptors
2020-02-12,Luke Kennard,Pistons
2020-02-12,Skal Labissiere,Blazers
2020-02-12,Blake Griffin,Pistons
2020-02-12,Frank Kaminsky,Suns
2020-02-12,,Thunder
2020-02-12,Jonathan Isaac,Magic
2020-02-12,Adam Mokoka,Bulls
2020-02-12,Jabari Parker,Hawks
2020-02-12,Dejounte Murray,Spurs
2020-02-12,Thomas Bryant,Wizards
2020-02-12,Wendell Carter Jr.,Bulls
2020-02-12,Richaun Holmes,Kings
2020-02-12,Kenrich Williams,Pelicans
2020-02-12,Justise Winslow,Heat
2020-02-12,Ante Zizic,Cavaliers
2020-02-12,Bruno Caboclo,Grizzlies
2020-02-12,D.J. Augustine,Magic
2020-02-12,Justin Patton,Thunder
2020-02-12,Marvin Bagley III,Kings
2020-02-12,Dwight Powell,Mavericks
2020-02-12,Mason Plumlee,Nuggets
2020-02-12,Lauri Markkanen,Bulls
2020-02-12,Grayson Allen,Grizzlies
2020-02-12,Alex Len,Hawks
2020-02-12,George Hill,Bucks
2020-02-12,Marc Gasol,Raptors
2020-02-12,Clint Capela,Rockets
2020-02-12,Nigel Williams-Goss,Jazz
2020-02-12,Michael Porter Jr.,Nuggets
2020-02-12,Norman Powell,Raptors
2020-02-12,Dario Saric,Suns
2020-02-12,Kris Dunn,Bulls
2020-02-12,Kyrie Irving,Nets
2020-02-12,Meyers Leonard,Heat
2020-02-12,Tyler Herro,Heat
2020-02-12,Nassir Little,Blazers
2020-02-12,Kyle Alexander,Heat
2020-02-12,Will Barton,Nuggets
2020-02-12,Isaiah Roby,Thunder
2020-02-12,Evan Turner,Hawks
2020-02-12,Daniel Gafford,Bulls
2020-02-12,Denzel Valentine,Bulls
2020-02-12,Patrick Beverley,Clippers
2020-02-12,Dion Waiters,Grizzlies
2020-02-12,Cody Martin,Hornets
2020-02-12,Ed Davis ,Jazz
2020-02-12,Jared Harper,Suns
2020-02-12,Brandon Ingram,Pelicans
2020-02-12,Zhaire Smith,76ers
2020-02-12,Moe Harkless,Knicks
2020-02-12,Eric Gordon,Rockets
2020-02-12,Mario Hezonja,Blazers
2020-02-12,K.Z. Okpala,Heat
2020-02-12,Mike Conley Jr.,Jazz
2020-02-12,Edmond Sumner,Pacers
2020-02-12,DeMar DeRozan,Spurs
2020-02-12,Aron Baynes,Suns
2020-02-12,Deandre Ayton,Suns
2020-02-12,Darius Bazley,Thunder
2020-02-12,Anfernee Simons,Blazers
2020-02-12,Jusuf Nurkic,Blazers
2020-02-12,Kyle Korver,Bucks
2020-02-12,Kevin Love,Cavaliers
2020-02-12,Terry Rozier,Hornets
2020-02-12,Mo Bamba,Magic
2020-02-12,Karl-Anthony Towns,Timberwolves
2020-02-12,Kevon Looney,Warriors
2020-02-13,John Wall ,Wizards
2020-02-13,Gerald Green ,Rockets
2020-02-13,Darius Miller,Pelicans
2020-02-13,DeMarcus Cousins,Lakers
2020-02-13,Andre Roberson,Thunder
2020-02-13,Reggie Jackson ,Pistons
2020-02-13,Zach Collins,Blazers
2020-02-13,Stephen Curry,Warriors
2020-02-13,Otto Porter Jr.,Bulls
2020-02-13,Khyri Thomas,Pistons
2020-02-13,Caleb Swanigan,Kings
2020-02-13,Jake Layman,Timberwolves
2020-02-13,Nikola Vucevic,Magic
2020-02-13,Robert Covington,Timberwolves
2020-02-13,Hamidou Diallo,Thunder
2020-02-13,Al-Farouq Aminu,Magic
2020-02-13,Ian Mahinmi,Wizards
2020-02-13,Rodney Hood,Blazers
2020-02-13,Jonah Bolden,76ers
2020-02-13,Robert Williams III,Celtics
2020-02-13,Max Strus,Bulls
2020-02-13,Dewan Hernandez,Raptors
2020-02-13,Luke Kennard,Pistons
2020-02-13,Skal Labissiere,Blazers
2020-02-13,Blake Griffin,Pistons
2020-02-13,Frank Kaminsky,Suns
2020-02-13,,Thunder
2020-02-13,Jonathan Isaac,Magic
2020-02-13,Adam Mokoka,Bulls
2020-02-13,Jabari Parker,Hawks
2020-02-13,Dejounte Murray,Spurs
2020-02-13,Thomas Bryant,Wizards
2020-02-13,Wendell Carter Jr.,Bulls
2020-02-13,Richaun Holmes,Kings
2020-02-13,Kenrich Williams,Pelicans
2020-02-13,Justise Winslow,Heat
2020-02-13,Ante Zizic,Cavaliers
2020-02-13,Bruno Caboclo,Grizzlies
2020-02-13,D.J. Augustine,Magic
2020-02-13,Justin Patton,Thunder
2020-02-13,Marvin Bagley III,Kings
2020-02-13,Dwight Powell,Mavericks
2020-02-13,Mason Plumlee,Nuggets
2020-02-13,Lauri Markkanen,Bulls
2020-02-13,Grayson Allen,Grizzlies
2020-02-13,Alex Len,Hawks
2020-02-13,George Hill,Bucks
2020-02-13,Marc Gasol,Raptors
2020-02-13,Clint Capela,Rockets
2020-02-13,Nigel Williams-Goss,Jazz
2020-02-13,Michael Porter Jr.,Nuggets
2020-02-13,Norman Powell,Raptors
2020-02-13,Dario Saric,Suns
2020-02-13,Kris Dunn,Bulls
2020-02-13,Kyrie Irving,Nets
2020-02-13,Meyers Leonard,Heat
2020-02-13,Tyler Herro,Heat
2020-02-13,Nassir Little,Blazers
2020-02-13,Kyle Alexander,Heat
2020-02-13,Will Barton,Nuggets
2020-02-13,Isaiah Roby,Thunder
2020-02-13,Evan Turner,Hawks
2020-02-13,Daniel Gafford,Bulls
2020-02-13,Denzel Valentine,Bulls
2020-02-13,Patrick Beverley,Clippers
2020-02-13,Dion Waiters,Grizzlies
2020-02-13,Cody Martin,Hornets
2020-02-13,Ed Davis ,Jazz
2020-02-13,Jared Harper,Suns
2020-02-13,Brandon Ingram,Pelicans
2020-02-13,Zhaire Smith,76ers
2020-02-13,Moe Harkless,Knicks
2020-02-13,Eric Gordon,Rockets
2020-02-13,Mario Hezonja,Blazers
2020-02-13,K.Z. Okpala,Heat
2020-02-13,Mike Conley Jr.,Jazz
2020-02-13,Edmond Sumner,Pacers
2020-02-13,DeMar DeRozan,Spurs
2020-02-13,Aron Baynes,Suns
2020-02-13,Deandre Ayton,Suns
2020-02-13,Darius Bazley,Thunder
2020-02-13,Anfernee Simons,Blazers
2020-02-13,Jusuf Nurkic,Blazers
2020-02-13,Kyle Korver,Bucks
2020-02-13,Kevin Love,Cavaliers
2020-02-13,Terry Rozier,Hornets
2020-02-13,Mo Bamba,Magic
2020-02-13,Karl-Anthony Towns,Timberwolves
2020-02-13,Kevon Looney,Warriors
2020-02-13,Damian Lillard,Blazers
2020-02-13,Jaylen Brown,Celtics
2020-02-14,John Wall ,Wizards
2020-02-14,Gerald Green ,Rockets
2020-02-14,Darius Miller,Pelicans
2020-02-14,DeMarcus Cousins,Lakers
2020-02-14,Andre Roberson,Thunder
2020-02-14,Reggie Jackson ,Pistons
2020-02-14,Zach Collins,Blazers
2020-02-14,Stephen Curry,Warriors
2020-02-14,Otto Porter Jr.,Bulls
2020-02-14,Khyri Thomas,Pistons
2020-02-14,Caleb Swanigan,Kings
2020-02-14,Jake Layman,Timberwolves
2020-02-14,Nikola Vucevic,Magic
2020-02-14,Robert Covington,Timberwolves
2020-02-14,Hamidou Diallo,Thunder
2020-02-14,Al-Farouq Aminu,Magic
2020-02-14,Ian Mahinmi,Wizards
2020-02-14,Rodney Hood,Blazers
2020-02-14,Jonah Bolden,76ers
2020-02-14,Robert Williams III,Celtics
2020-02-14,Max Strus,Bulls
2020-02-14,Dewan Hernandez,Raptors
2020-02-14,Luke Kennard,Pistons
2020-02-14,Skal Labissiere,Blazers
2020-02-14,Blake Griffin,Pistons
2020-02-14,Frank Kaminsky,Suns
2020-02-14,,Thunder
2020-02-14,Jonathan Isaac,Magic
2020-02-14,Adam Mokoka,Bulls
2020-02-14,Jabari Parker,Hawks
2020-02-14,Dejounte Murray,Spurs
2020-02-14,Thomas Bryant,Wizards
2020-02-14,Wendell Carter Jr.,Bulls
2020-02-14,Richaun Holmes,Kings
2020-02-14,Kenrich Williams,Pelicans
2020-02-14,Justise Winslow,Heat
2020-02-14,Ante Zizic,Cavaliers
2020-02-14,Bruno Caboclo,Grizzlies
2020-02-14,D.J. Augustine,Magic
2020-02-14,Justin Patton,Thunder
2020-02-14,Marvin Bagley III,Kings
2020-02-14,Dwight Powell,Mavericks
2020-02-14,Mason Plumlee,Nuggets
2020-02-14,Lauri Markkanen,Bulls
2020-02-14,Grayson Allen,Grizzlies
2020-02-14,Alex Len,Hawks
2020-02-14,George Hill,Bucks
2020-02-14,Marc Gasol,Raptors
2020-02-14,Clint Capela,Rockets
2020-02-14,Nigel Williams-Goss,Jazz
2020-02-14,Michael Porter Jr.,Nuggets
2020-02-14,Norman Powell,Raptors
2020-02-14,Dario Saric,Suns
2020-02-14,Kris Dunn,Bulls
2020-02-14,Kyrie Irving,Nets
2020-02-14,Meyers Leonard,Heat
2020-02-14,Tyler Herro,Heat
2020-02-14,Nassir Little,Blazers
2020-02-14,Kyle Alexander,Heat
2020-02-14,Will Barton,Nuggets
2020-02-14,Isaiah Roby,Thunder
2020-02-14,Evan Turner,Hawks
2020-02-14,Daniel Gafford,Bulls
