Profit,Params
102.36168867269859,"[500, 0.01, 3, 500, 3, 5, 0]"
-249.5490198284871,"[500, 0.01, 3, 500, 3, 8, 0]"
132.5450758114777,"[500, 0.01, 3, 500, 5, 3, 0]"
142.3616886726986,"[500, 0.01, 3, 500, 5, 5, 0]"
-249.5490198284871,"[500, 0.01, 3, 500, 5, 8, 0]"
132.5450758114777,"[500, 0.01, 3, 500, 10, 3, 0]"
142.3616886726986,"[500, 0.01, 3, 500, 10, 5, 0]"
-249.5490198284871,"[500, 0.01, 3, 500, 10, 8, 0]"
132.5450758114777,"[500, 0.01, 3, 1000, 1, 3, 0]"
142.3616886726986,"[500, 0.01, 3, 1000, 1, 5, 0]"
-227.04901982848702,"[500, 0.01, 3, 1000, 1, 8, 0]"
132.5450758114777,"[500, 0.01, 3, 1000, 3, 3, 0]"
142.3616886726986,"[500, 0.01, 3, 1000, 3, 5, 0]"
-249.5490198284871,"[500, 0.01, 3, 1000, 3, 8, 0]"
180.0450758114777,"[500, 0.01, 3, 1000, 5, 3, 0]"
142.3616886726986,"[500, 0.01, 3, 1000, 5, 5, 0]"
-249.5490198284871,"[500, 0.01, 3, 1000, 5, 8, 0]"
132.5450758114777,"[500, 0.01, 3, 1000, 10, 3, 0]"
102.36168867269859,"[500, 0.01, 3, 1000, 10, 5, 0]"
-249.5490198284871,"[500, 0.01, 3, 1000, 10, 8, 0]"
78.16123054527952,"[500, 0.01, 5, 10, 1, 3, 0]"
-205.93595306236915,"[500, 0.01, 5, 10, 1, 5, 0]"
-391.39672282653163,"[500, 0.01, 5, 10, 1, 8, 0]"
137.85858874263772,"[500, 0.01, 5, 10, 3, 3, 0]"
-233.57363422178952,"[500, 0.01, 5, 10, 3, 5, 0]"
-382.69301912282793,"[500, 0.01, 5, 10, 3, 8, 0]"
154.57576045980935,"[500, 0.01, 5, 10, 5, 3, 0]"
-249.49150861792475,"[500, 0.01, 5, 10, 5, 5, 0]"
-358.4202918501007,"[500, 0.01, 5, 10, 5, 8, 0]"
130.69550630536168,"[500, 0.01, 5, 10, 10, 3, 0]"
-231.70719489243453,"[500, 0.01, 5, 10, 10, 5, 0]"
-434.95732888713763,"[500, 0.01, 5, 10, 10, 8, 0]"
130.69550630536168,"[500, 0.01, 5, 100, 1, 3, 0]"
-267.82484195125807,"[500, 0.01, 5, 100, 1, 5, 0]"
-407.45732888713763,"[500, 0.01, 5, 100, 1, 8, 0]"
97.85858874263775,"[500, 0.01, 5, 100, 3, 3, 0]"
-259.70719489243453,"[500, 0.01, 5, 100, 3, 5, 0]"
-383.56338949319826,"[500, 0.01, 5, 100, 3, 8, 0]"
117.46969985374878,"[500, 0.01, 5, 100, 5, 3, 0]"
-181.32484195125815,"[500, 0.01, 5, 100, 5, 5, 0]"
-385.06338949319826,"[500, 0.01, 5, 100, 5, 8, 0]"
97.85858874263775,"[500, 0.01, 5, 100, 10, 3, 0]"
-218.05360012119286,"[500, 0.01, 5, 100, 10, 5, 0]"
-395.6189450487539,"[500, 0.01, 5, 100, 10, 8, 0]"
130.69550630536168,"[500, 0.01, 5, 500, 1, 3, 0]"
-233.60915567674834,"[500, 0.01, 5, 500, 1, 5, 0]"
-409.73005615986494,"[500, 0.01, 5, 500, 1, 8, 0]"
93.71678610083502,"[500, 0.01, 5, 500, 3, 3, 0]"
-239.82484195125807,"[500, 0.01, 5, 500, 3, 5, 0]"
-371.35968578949456,"[500, 0.01, 5, 500, 3, 8, 0]"
81.08520715346663,"[500, 0.01, 5, 500, 5, 3, 0]"
-249.81830600354567,"[500, 0.01, 5, 500, 5, 5, 0]"
-396.39672282653163,"[500, 0.01, 5, 500, 5, 8, 0]"
97.85858874263775,"[500, 0.01, 5, 500, 10, 3, 0]"
-189.44248901008163,"[500, 0.01, 5, 500, 10, 5, 0]"
-396.39672282653163,"[500, 0.01, 5, 500, 10, 8, 0]"
133.716786100835,"[500, 0.01, 5, 1000, 1, 3, 0]"
-265.3738615591012,"[500, 0.01, 5, 1000, 1, 5, 0]"
-396.1239955538044,"[500, 0.01, 5, 1000, 1, 8, 0]"
161.69550630536162,"[500, 0.01, 5, 1000, 3, 3, 0]"
-249.49150861792475,"[500, 0.01, 5, 1000, 3, 5, 0]"
-372.1239955538044,"[500, 0.01, 5, 1000, 3, 8, 0]"
90.69550630536169,"[500, 0.01, 5, 1000, 5, 3, 0]"
-225.4915086179247,"[500, 0.01, 5, 1000, 5, 5, 0]"
-396.1239955538044,"[500, 0.01, 5, 1000, 5, 8, 0]"
77.4696998537488,"[500, 0.01, 5, 1000, 10, 3, 0]"
-161.4424890100817,"[500, 0.01, 5, 1000, 10, 5, 0]"
-380.0633894931984,"[500, 0.01, 5, 1000, 10, 8, 0]"
204.02372402431172,"[500, 0.01, 10, 10, 1, 3, 0]"
99.8050020135575,"[500, 0.01, 10, 10, 1, 5, 0]"
-115.49637504683322,"[500, 0.01, 10, 10, 1, 8, 0]"
230.3752058757937,"[500, 0.01, 10, 10, 3, 3, 0]"
-20.742593759844652,"[500, 0.01, 10, 10, 3, 5, 0]"
-10.003750493863869,"[500, 0.01, 10, 10, 3, 8, 0]"
522.0641690864965,"[500, 0.01, 10, 10, 5, 3, 0]"
-81.07930228695587,"[500, 0.01, 10, 10, 5, 5, 0]"
-85.0671457110712,"[500, 0.01, 10, 10, 5, 8, 0]"
158.05835605894384,"[500, 0.01, 10, 10, 10, 3, 0]"
-182.60865815668168,"[500, 0.01, 10, 10, 10, 5, 0]"
-171.76638526210044,"[500, 0.01, 10, 10, 10, 8, 0]"
325.31210231269006,"[500, 0.01, 10, 100, 1, 3, 0]"
73.95271102968758,"[500, 0.01, 10, 100, 1, 5, 0]"
53.3419794899084,"[500, 0.01, 10, 100, 1, 8, 0]"
503.0629203352478,"[500, 0.01, 10, 100, 3, 3, 0]"
85.89645724762735,"[500, 0.01, 10, 100, 3, 5, 0]"
-216.7579099575619,"[500, 0.01, 10, 100, 3, 8, 0]"
297.966335547486,"[500, 0.01, 10, 100, 5, 3, 0]"
102.60275639510299,"[500, 0.01, 10, 100, 5, 5, 0]"
-81.42915602702803,"[500, 0.01, 10, 100, 5, 8, 0]"
258.3532278538156,"[500, 0.01, 10, 100, 10, 3, 0]"
-79.66703481586488,"[500, 0.01, 10, 100, 10, 5, 0]"
245.5190954773691,"[500, 0.01, 10, 100, 10, 8, 0]"
227.44939497172197,"[500, 0.01, 10, 500, 1, 3, 0]"
-190.6834905823205,"[500, 0.01, 10, 500, 1, 5, 0]"
-130.22416579338667,"[500, 0.01, 10, 500, 1, 8, 0]"
415.7120357126235,"[500, 0.01, 10, 500, 3, 3, 0]"
-23.36614984799681,"[500, 0.01, 10, 500, 3, 5, 0]"
-134.62231214863877,"[500, 0.01, 10, 500, 3, 8, 0]"
137.46311796370568,"[500, 0.01, 10, 500, 5, 3, 0]"
-10.825182318239698,"[500, 0.01, 10, 500, 5, 5, 0]"
-25.79760555163709,"[500, 0.01, 10, 500, 5, 8, 0]"
321.2374957598226,"[500, 0.01, 10, 500, 10, 3, 0]"
-132.6026736441182,"[500, 0.01, 10, 500, 10, 5, 0]"
-2.4987468767912837,"[500, 0.01, 10, 500, 10, 8, 0]"
365.6019791025669,"[500, 0.01, 10, 1000, 1, 3, 0]"
44.48491127725791,"[500, 0.01, 10, 1000, 1, 5, 0]"
-195.18672556477011,"[500, 0.01, 10, 1000, 1, 8, 0]"
410.3376916658656,"[500, 0.01, 10, 1000, 3, 3, 0]"
260.87490529883064,"[500, 0.01, 10, 1000, 3, 5, 0]"
-156.50454579320723,"[500, 0.01, 10, 1000, 3, 8, 0]"
133.70387720446473,"[500, 0.01, 10, 1000, 5, 3, 0]"
93.94479277834827,"[500, 0.01, 10, 1000, 5, 5, 0]"
-70.10477142942317,"[500, 0.01, 10, 1000, 5, 8, 0]"
232.862968113556,"[500, 0.01, 10, 1000, 10, 3, 0]"
-166.8570800647335,"[500, 0.01, 10, 1000, 10, 5, 0]"
7.090097093017793,"[500, 0.01, 10, 1000, 10, 8, 0]"
159.9964596442175,"[500, 0.05, 1, 10, 1, 3, 0]"
41.59577701970258,"[500, 0.05, 1, 10, 1, 5, 0]"
-281.62510844575206,"[500, 0.05, 1, 10, 1, 8, 0]"
159.9964596442175,"[500, 0.05, 1, 10, 3, 3, 0]"
41.59577701970258,"[500, 0.05, 1, 10, 3, 5, 0]"
-281.62510844575206,"[500, 0.05, 1, 10, 3, 8, 0]"
159.9964596442175,"[500, 0.05, 1, 10, 5, 3, 0]"
41.59577701970258,"[500, 0.05, 1, 10, 5, 5, 0]"
-281.62510844575206,"[500, 0.05, 1, 10, 5, 8, 0]"
159.9964596442175,"[500, 0.05, 1, 10, 10, 3, 0]"
41.59577701970258,"[500, 0.05, 1, 10, 10, 5, 0]"
-281.62510844575206,"[500, 0.05, 1, 10, 10, 8, 0]"
159.9964596442175,"[500, 0.05, 1, 100, 1, 3, 0]"
41.59577701970258,"[500, 0.05, 1, 100, 1, 5, 0]"
-281.62510844575206,"[500, 0.05, 1, 100, 1, 8, 0]"
159.9964596442175,"[500, 0.05, 1, 100, 3, 3, 0]"
41.59577701970258,"[500, 0.05, 1, 100, 3, 5, 0]"
-281.62510844575206,"[500, 0.05, 1, 100, 3, 8, 0]"
159.9964596442175,"[500, 0.05, 1, 100, 5, 3, 0]"
41.59577701970258,"[500, 0.05, 1, 100, 5, 5, 0]"
-281.62510844575206,"[500, 0.05, 1, 100, 5, 8, 0]"
159.9964596442175,"[500, 0.05, 1, 100, 10, 3, 0]"
41.59577701970258,"[500, 0.05, 1, 100, 10, 5, 0]"
-281.62510844575206,"[500, 0.05, 1, 100, 10, 8, 0]"
159.9964596442175,"[500, 0.05, 1, 500, 1, 3, 0]"
41.59577701970258,"[500, 0.05, 1, 500, 1, 5, 0]"
-281.62510844575206,"[500, 0.05, 1, 500, 1, 8, 0]"
159.9964596442175,"[500, 0.05, 1, 500, 3, 3, 0]"
41.59577701970258,"[500, 0.05, 1, 500, 3, 5, 0]"
-281.62510844575206,"[500, 0.05, 1, 500, 3, 8, 0]"
159.9964596442175,"[500, 0.05, 1, 500, 5, 3, 0]"
41.59577701970258,"[500, 0.05, 1, 500, 5, 5, 0]"
-281.62510844575206,"[500, 0.05, 1, 500, 5, 8, 0]"
159.9964596442175,"[500, 0.05, 1, 500, 10, 3, 0]"
41.59577701970258,"[500, 0.05, 1, 500, 10, 5, 0]"
-281.62510844575206,"[500, 0.05, 1, 500, 10, 8, 0]"
159.9964596442175,"[500, 0.05, 1, 1000, 1, 3, 0]"
41.59577701970258,"[500, 0.05, 1, 1000, 1, 5, 0]"
-281.62510844575206,"[500, 0.05, 1, 1000, 1, 8, 0]"
159.9964596442175,"[500, 0.05, 1, 1000, 3, 3, 0]"
41.59577701970258,"[500, 0.05, 1, 1000, 3, 5, 0]"
-281.62510844575206,"[500, 0.05, 1, 1000, 3, 8, 0]"
159.9964596442175,"[500, 0.05, 1, 1000, 5, 3, 0]"
41.59577701970258,"[500, 0.05, 1, 1000, 5, 5, 0]"
-281.62510844575206,"[500, 0.05, 1, 1000, 5, 8, 0]"
159.9964596442175,"[500, 0.05, 1, 1000, 10, 3, 0]"
41.59577701970258,"[500, 0.05, 1, 1000, 10, 5, 0]"
-281.62510844575206,"[500, 0.05, 1, 1000, 10, 8, 0]"
195.13246777248338,"[500, 0.05, 3, 10, 1, 3, 0]"
-41.739972737786275,"[500, 0.05, 3, 10, 1, 5, 0]"
-197.70768327131563,"[500, 0.05, 3, 10, 1, 8, 0]"
111.96580110581668,"[500, 0.05, 3, 10, 3, 3, 0]"
-41.739972737786275,"[500, 0.05, 3, 10, 3, 5, 0]"
-234.7076832713157,"[500, 0.05, 3, 10, 3, 8, 0]"
103.27349341350894,"[500, 0.05, 3, 10, 5, 3, 0]"
-59.43228043009397,"[500, 0.05, 3, 10, 5, 5, 0]"
-186.1820422456746,"[500, 0.05, 3, 10, 5, 8, 0]"
132.44016008017567,"[500, 0.05, 3, 10, 10, 3, 0]"
-59.43228043009397,"[500, 0.05, 3, 10, 10, 5, 0]"
-197.01537557900792,"[500, 0.05, 3, 10, 10, 8, 0]"
194.9658011058167,"[500, 0.05, 3, 100, 1, 3, 0]"
-59.43228043009397,"[500, 0.05, 3, 100, 1, 5, 0]"
-217.0153755790079,"[500, 0.05, 3, 100, 1, 8, 0]"
164.27349341350902,"[500, 0.05, 3, 100, 3, 3, 0]"
-70.39846400497326,"[500, 0.05, 3, 100, 3, 5, 0]"
-206.18204224567458,"[500, 0.05, 3, 100, 3, 8, 0]"
201.9658011058167,"[500, 0.05, 3, 100, 5, 3, 0]"
-98.39846400497333,"[500, 0.05, 3, 100, 5, 5, 0]"
-217.0153755790079,"[500, 0.05, 3, 100, 5, 8, 0]"
132.44016008017567,"[500, 0.05, 3, 100, 10, 3, 0]"
-22.432280430093954,"[500, 0.05, 3, 100, 10, 5, 0]"
-217.0153755790079,"[500, 0.05, 3, 100, 10, 8, 0]"
155.13246777248335,"[500, 0.05, 3, 500, 1, 3, 0]"
-41.739972737786275,"[500, 0.05, 3, 500, 1, 5, 0]"
-234.7076832713157,"[500, 0.05, 3, 500, 1, 8, 0]"
274.46580110581664,"[500, 0.05, 3, 500, 3, 3, 0]"
-9.739972737786275,"[500, 0.05, 3, 500, 3, 5, 0]"
-234.7076832713157,"[500, 0.05, 3, 500, 3, 8, 0]"
134.63246777248335,"[500, 0.05, 3, 500, 5, 3, 0]"
-87.43228043009402,"[500, 0.05, 3, 500, 5, 5, 0]"
-197.01537557900792,"[500, 0.05, 3, 500, 5, 8, 0]"
211.46580110581652,"[500, 0.05, 3, 500, 10, 3, 0]"
-38.398464004973235,"[500, 0.05, 3, 500, 10, 5, 0]"
-217.0153755790079,"[500, 0.05, 3, 500, 10, 8, 0]"
169.13246777248338,"[500, 0.05, 3, 1000, 1, 3, 0]"
-59.43228043009397,"[500, 0.05, 3, 1000, 1, 5, 0]"
-234.7076832713157,"[500, 0.05, 3, 1000, 1, 8, 0]"
174.6324677724833,"[500, 0.05, 3, 1000, 3, 3, 0]"
-52.70615631266557,"[500, 0.05, 3, 1000, 3, 5, 0]"
-160.0153755790079,"[500, 0.05, 3, 1000, 3, 8, 0]"
126.94016008017567,"[500, 0.05, 3, 1000, 5, 3, 0]"
-98.39846400497333,"[500, 0.05, 3, 1000, 5, 5, 0]"
-197.01537557900792,"[500, 0.05, 3, 1000, 5, 8, 0]"
140.96580110581672,"[500, 0.05, 3, 1000, 10, 3, 0]"
-22.432280430093954,"[500, 0.05, 3, 1000, 10, 5, 0]"
-180.01537557900792,"[500, 0.05, 3, 1000, 10, 8, 0]"
240.94685388077122,"[500, 0.05, 5, 10, 1, 3, 0]"
117.44807012750093,"[500, 0.05, 5, 10, 1, 5, 0]"
-247.7012364689363,"[500, 0.05, 5, 10, 1, 8, 0]"
-35.19794107530187,"[500, 0.05, 5, 10, 3, 3, 0]"
121.56894924838011,"[500, 0.05, 5, 10, 3, 5, 0]"
-341.7567920244917,"[500, 0.05, 5, 10, 3, 8, 0]"
279.94082848899285,"[500, 0.05, 5, 10, 5, 3, 0]"
103.56894924838014,"[500, 0.05, 5, 10, 5, 5, 0]"
-310.6456809133806,"[500, 0.05, 5, 10, 5, 8, 0]"
-118.76620152960882,"[500, 0.05, 5, 10, 10, 3, 0]"
103.56894924838014,"[500, 0.05, 5, 10, 10, 5, 0]"
-305.89089164135,"[500, 0.05, 5, 10, 10, 8, 0]"
100.98537952174718,"[500, 0.05, 5, 100, 1, 3, 0]"
139.16894924838007,"[500, 0.05, 5, 100, 1, 5, 0]"
-336.8908916413499,"[500, 0.05, 5, 100, 1, 8, 0]"
48.91768540115453,"[500, 0.05, 5, 100, 3, 3, 0]"
16.568949248380186,"[500, 0.05, 5, 100, 3, 5, 0]"
-295.20123646893614,"[500, 0.05, 5, 100, 3, 8, 0]"
25.003460949845604,"[500, 0.05, 5, 100, 5, 3, 0]"
121.56894924838011,"[500, 0.05, 5, 100, 5, 5, 0]"
-295.20123646893626,"[500, 0.05, 5, 100, 5, 8, 0]"
-232.7439809657924,"[500, 0.05, 5, 100, 10, 3, 0]"
61.38667176466471,"[500, 0.05, 5, 100, 10, 5, 0]"
-339.427042920549,"[500, 0.05, 5, 100, 10, 8, 0]"
76.29142277489183,"[500, 0.05, 5, 500, 1, 3, 0]"
121.56894924838011,"[500, 0.05, 5, 500, 1, 5, 0]"
-295.20123646893614,"[500, 0.05, 5, 500, 1, 8, 0]"
212.19059564625204,"[500, 0.05, 5, 500, 3, 3, 0]"
139.16894924838007,"[500, 0.05, 5, 500, 3, 5, 0]"
-341.7567920244917,"[500, 0.05, 5, 500, 3, 8, 0]"
184.5781968563854,"[500, 0.05, 5, 500, 5, 3, 0]"
121.56894924838011,"[500, 0.05, 5, 500, 5, 5, 0]"
-354.98259847610456,"[500, 0.05, 5, 500, 5, 8, 0]"
-179.97344061820385,"[500, 0.05, 5, 500, 10, 3, 0]"
121.56894924838011,"[500, 0.05, 5, 500, 10, 5, 0]"
-295.20123646893614,"[500, 0.05, 5, 500, 10, 8, 0]"
164.09208574527432,"[500, 0.05, 5, 1000, 1, 3, 0]"
111.1689492483801,"[500, 0.05, 5, 1000, 1, 5, 0]"
-295.20123646893614,"[500, 0.05, 5, 1000, 1, 8, 0]"
40.50381331066313,"[500, 0.05, 5, 1000, 3, 3, 0]"
16.568949248380186,"[500, 0.05, 5, 1000, 3, 5, 0]"
-257.9270429205492,"[500, 0.05, 5, 1000, 3, 8, 0]"
71.11738025724712,"[500, 0.05, 5, 1000, 5, 3, 0]"
136.41899616541005,"[500, 0.05, 5, 1000, 5, 5, 0]"
-263.2567920244918,"[500, 0.05, 5, 1000, 5, 8, 0]"
172.43429254128034,"[500, 0.05, 5, 1000, 10, 3, 0]"
182.31899616540997,"[500, 0.05, 5, 1000, 10, 5, 0]"
-278.70123646893626,"[500, 0.05, 5, 1000, 10, 8, 0]"
178.56711030172733,"[500, 0.05, 10, 10, 1, 3, 0]"
-176.62021503992057,"[500, 0.05, 10, 10, 1, 5, 0]"
-226.30691886745612,"[500, 0.05, 10, 10, 1, 8, 0]"
322.06772250948677,"[500, 0.05, 10, 10, 3, 3, 0]"
-91.19013142197842,"[500, 0.05, 10, 10, 3, 5, 0]"
-385.51323703788887,"[500, 0.05, 10, 10, 3, 8, 0]"
420.63590206652657,"[500, 0.05, 10, 10, 5, 3, 0]"
42.97659074474382,"[500, 0.05, 10, 10, 5, 5, 0]"
-409.5609637473074,"[500, 0.05, 10, 10, 5, 8, 0]"
215.78988759929888,"[500, 0.05, 10, 10, 10, 3, 0]"
-4.623118696142086,"[500, 0.05, 10, 10, 10, 5, 0]"
-221.48450861893272,"[500, 0.05, 10, 10, 10, 8, 0]"
303.101087094627,"[500, 0.05, 10, 100, 1, 3, 0]"
7.763590762981131,"[500, 0.05, 10, 100, 1, 5, 0]"
-273.51757185925493,"[500, 0.05, 10, 100, 1, 8, 0]"
542.8839742300011,"[500, 0.05, 10, 100, 3, 3, 0]"
-16.13209501394195,"[500, 0.05, 10, 100, 3, 5, 0]"
-282.8327155985438,"[500, 0.05, 10, 100, 3, 8, 0]"
392.92399096004635,"[500, 0.05, 10, 100, 5, 3, 0]"
-259.4128562010723,"[500, 0.05, 10, 100, 5, 5, 0]"
-369.5855314101833,"[500, 0.05, 10, 100, 5, 8, 0]"
251.4966810190079,"[500, 0.05, 10, 100, 10, 3, 0]"
-211.5366640879486,"[500, 0.05, 10, 100, 10, 5, 0]"
-117.64467119512953,"[500, 0.05, 10, 100, 10, 8, 0]"
500.162642531993,"[500, 0.05, 10, 500, 1, 3, 0]"
-20.902781304065627,"[500, 0.05, 10, 500, 1, 5, 0]"
-316.69342351807535,"[500, 0.05, 10, 500, 1, 8, 0]"
257.0712259830877,"[500, 0.05, 10, 500, 3, 3, 0]"
109.6748611018377,"[500, 0.05, 10, 500, 3, 5, 0]"
-230.93260100725288,"[500, 0.05, 10, 500, 3, 8, 0]"
195.26312734130104,"[500, 0.05, 10, 500, 5, 3, 0]"
-118.1533368440075,"[500, 0.05, 10, 500, 5, 5, 0]"
-320.7708785342524,"[500, 0.05, 10, 500, 5, 8, 0]"
382.52866148102515,"[500, 0.05, 10, 500, 10, 3, 0]"
-234.4897221410065,"[500, 0.05, 10, 500, 10, 5, 0]"
-366.47313439859255,"[500, 0.05, 10, 500, 10, 8, 0]"
226.3720575992893,"[500, 0.05, 10, 1000, 1, 3, 0]"
19.748101771685704,"[500, 0.05, 10, 1000, 1, 5, 0]"
-221.50457902923094,"[500, 0.05, 10, 1000, 1, 8, 0]"
351.0063333593717,"[500, 0.05, 10, 1000, 3, 3, 0]"
-88.63945174234907,"[500, 0.05, 10, 1000, 3, 5, 0]"
-147.7944776363708,"[500, 0.05, 10, 1000, 3, 8, 0]"
471.2622096315601,"[500, 0.05, 10, 1000, 5, 3, 0]"
-144.09073420084212,"[500, 0.05, 10, 1000, 5, 5, 0]"
-329.3105797227298,"[500, 0.05, 10, 1000, 5, 8, 0]"
388.44355356535453,"[500, 0.05, 10, 1000, 10, 3, 0]"
5.209607727760755,"[500, 0.05, 10, 1000, 10, 5, 0]"
-379.74217173380646,"[500, 0.05, 10, 1000, 10, 8, 0]"
171.94628046565882,"[500, 0.1, 1, 10, 1, 3, 0]"
136.276735191965,"[500, 0.1, 1, 10, 1, 5, 0]"
-252.24003635884122,"[500, 0.1, 1, 10, 1, 8, 0]"
171.94628046565882,"[500, 0.1, 1, 10, 3, 3, 0]"
136.276735191965,"[500, 0.1, 1, 10, 3, 5, 0]"
-252.24003635884122,"[500, 0.1, 1, 10, 3, 8, 0]"
171.94628046565882,"[500, 0.1, 1, 10, 5, 3, 0]"
136.276735191965,"[500, 0.1, 1, 10, 5, 5, 0]"
-252.24003635884122,"[500, 0.1, 1, 10, 5, 8, 0]"
171.94628046565882,"[500, 0.1, 1, 10, 10, 3, 0]"
136.276735191965,"[500, 0.1, 1, 10, 10, 5, 0]"
-252.24003635884122,"[500, 0.1, 1, 10, 10, 8, 0]"
171.94628046565882,"[500, 0.1, 1, 100, 1, 3, 0]"
136.276735191965,"[500, 0.1, 1, 100, 1, 5, 0]"
-252.24003635884122,"[500, 0.1, 1, 100, 1, 8, 0]"
171.94628046565882,"[500, 0.1, 1, 100, 3, 3, 0]"
136.276735191965,"[500, 0.1, 1, 100, 3, 5, 0]"
-252.24003635884122,"[500, 0.1, 1, 100, 3, 8, 0]"
171.94628046565882,"[500, 0.1, 1, 100, 5, 3, 0]"
136.276735191965,"[500, 0.1, 1, 100, 5, 5, 0]"
-252.24003635884122,"[500, 0.1, 1, 100, 5, 8, 0]"
171.94628046565882,"[500, 0.1, 1, 100, 10, 3, 0]"
136.276735191965,"[500, 0.1, 1, 100, 10, 5, 0]"
-252.24003635884122,"[500, 0.1, 1, 100, 10, 8, 0]"
171.94628046565882,"[500, 0.1, 1, 500, 1, 3, 0]"
136.276735191965,"[500, 0.1, 1, 500, 1, 5, 0]"
-252.24003635884122,"[500, 0.1, 1, 500, 1, 8, 0]"
171.94628046565882,"[500, 0.1, 1, 500, 3, 3, 0]"
136.276735191965,"[500, 0.1, 1, 500, 3, 5, 0]"
-252.24003635884122,"[500, 0.1, 1, 500, 3, 8, 0]"
171.94628046565882,"[500, 0.1, 1, 500, 5, 3, 0]"
136.276735191965,"[500, 0.1, 1, 500, 5, 5, 0]"
-252.24003635884122,"[500, 0.1, 1, 500, 5, 8, 0]"
171.94628046565882,"[500, 0.1, 1, 500, 10, 3, 0]"
136.276735191965,"[500, 0.1, 1, 500, 10, 5, 0]"
-252.24003635884122,"[500, 0.1, 1, 500, 10, 8, 0]"
171.94628046565882,"[500, 0.1, 1, 1000, 1, 3, 0]"
136.276735191965,"[500, 0.1, 1, 1000, 1, 5, 0]"
-252.24003635884122,"[500, 0.1, 1, 1000, 1, 8, 0]"
171.94628046565882,"[500, 0.1, 1, 1000, 3, 3, 0]"
136.276735191965,"[500, 0.1, 1, 1000, 3, 5, 0]"
-252.24003635884122,"[500, 0.1, 1, 1000, 3, 8, 0]"
171.94628046565882,"[500, 0.1, 1, 1000, 5, 3, 0]"
136.276735191965,"[500, 0.1, 1, 1000, 5, 5, 0]"
-252.24003635884122,"[500, 0.1, 1, 1000, 5, 8, 0]"
171.94628046565882,"[500, 0.1, 1, 1000, 10, 3, 0]"
136.276735191965,"[500, 0.1, 1, 1000, 10, 5, 0]"
-252.24003635884122,"[500, 0.1, 1, 1000, 10, 8, 0]"
127.97887791953806,"[500, 0.1, 3, 10, 1, 3, 0]"
110.4008156627275,"[500, 0.1, 3, 10, 1, 5, 0]"
-346.1635613304546,"[500, 0.1, 3, 10, 1, 8, 0]"
159.6551139641951,"[500, 0.1, 3, 10, 3, 3, 0]"
137.93659630720379,"[500, 0.1, 3, 10, 3, 5, 0]"
-341.9712536381469,"[500, 0.1, 3, 10, 3, 8, 0]"
188.30810236740638,"[500, 0.1, 3, 10, 5, 3, 0]"
116.71437408498156,"[500, 0.1, 3, 10, 5, 5, 0]"
-341.9712536381469,"[500, 0.1, 3, 10, 5, 8, 0]"
159.6551139641951,"[500, 0.1, 3, 10, 10, 3, 0]"
111.4066817772893,"[500, 0.1, 3, 10, 10, 5, 0]"
-306.6379203048136,"[500, 0.1, 3, 10, 10, 8, 0]"
178.65511396419518,"[500, 0.1, 3, 100, 1, 3, 0]"
83.24001511062264,"[500, 0.1, 3, 100, 1, 5, 0]"
-362.47125363814695,"[500, 0.1, 3, 100, 1, 8, 0]"
174.9182718589319,"[500, 0.1, 3, 100, 3, 3, 0]"
97.4066817772893,"[500, 0.1, 3, 100, 3, 5, 0]"
-259.47125363814695,"[500, 0.1, 3, 100, 3, 8, 0]"
159.6551139641951,"[500, 0.1, 3, 100, 5, 3, 0]"
105.93659630720384,"[500, 0.1, 3, 100, 5, 5, 0]"
-319.97125363814695,"[500, 0.1, 3, 100, 5, 8, 0]"
174.9182718589319,"[500, 0.1, 3, 100, 10, 3, 0]"
76.02206639267389,"[500, 0.1, 3, 100, 10, 5, 0]"
-281.47125363814695,"[500, 0.1, 3, 100, 10, 8, 0]"
177.48650291422803,"[500, 0.1, 3, 500, 1, 3, 0]"
-18.850949480341967,"[500, 0.1, 3, 500, 1, 5, 0]"
-340.4712536381469,"[500, 0.1, 3, 500, 1, 8, 0]"
166.97887791953798,"[500, 0.1, 3, 500, 3, 3, 0]"
5.400815662727489,"[500, 0.1, 3, 500, 3, 5, 0]"
-315.566491733385,"[500, 0.1, 3, 500, 3, 8, 0]"
135.65511396419518,"[500, 0.1, 3, 500, 5, 3, 0]"
111.54770741831487,"[500, 0.1, 3, 500, 5, 5, 0]"
-319.97125363814695,"[500, 0.1, 3, 500, 5, 8, 0]"
172.03606634514742,"[500, 0.1, 3, 500, 10, 3, 0]"
120.40668177728926,"[500, 0.1, 3, 500, 10, 5, 0]"
-285.97125363814695,"[500, 0.1, 3, 500, 10, 8, 0]"
118.35983030049044,"[500, 0.1, 3, 1000, 1, 3, 0]"
83.4066817772893,"[500, 0.1, 3, 1000, 1, 5, 0]"
-328.4712536381469,"[500, 0.1, 3, 1000, 1, 8, 0]"
163.29922423988427,"[500, 0.1, 3, 1000, 3, 3, 0]"
-13.230070359462843,"[500, 0.1, 3, 1000, 3, 5, 0]"
-303.66356133045457,"[500, 0.1, 3, 1000, 3, 8, 0]"
164.0966724057535,"[500, 0.1, 3, 1000, 5, 3, 0]"
109.62890399951152,"[500, 0.1, 3, 1000, 5, 5, 0]"
-319.97125363814695,"[500, 0.1, 3, 1000, 5, 8, 0]"
153.74966080896496,"[500, 0.1, 3, 1000, 10, 3, 0]"
79.71437408498159,"[500, 0.1, 3, 1000, 10, 5, 0]"
